2.528528528528528625e+02 9.747725960618181191e-04
2.539539539539539419e+02 9.742094938191429897e-04
2.550550550550550497e+02 9.736452962347809338e-04
2.561561561561561575e+02 9.730800295016853564e-04
2.572572572572572653e+02 9.725137198128093376e-04
2.583583583583583732e+02 9.719463933611067162e-04
2.594594594594594810e+02 9.713780763395305721e-04
2.605605605605605888e+02 9.708087949410344189e-04
2.616616616616616966e+02 9.702385753585715533e-04
2.627627627627627476e+02 9.696674437850953806e-04
2.638638638638638554e+02 9.690954264135593060e-04
2.649649649649649632e+02 9.685225494369167345e-04
2.660660660660660710e+02 9.679488390481210715e-04
2.671671671671671788e+02 9.673743214401255052e-04
2.682682682682682866e+02 9.667990228058837661e-04
2.693693693693693376e+02 9.662229693383489340e-04
2.704704704704704454e+02 9.656461872304745227e-04
2.715715715715715532e+02 9.650687026752138289e-04
2.726726726726726611e+02 9.644905418655202577e-04
2.737737737737737689e+02 9.639117309943474312e-04
2.748748748748748767e+02 9.633322962546483209e-04
2.759759759759759845e+02 9.627522638393767656e-04
2.770770770770770923e+02 9.621716599414858453e-04
2.781781781781782001e+02 9.615905107539289651e-04
2.792792792792793080e+02 9.610088424696596387e-04
2.803803803803804158e+02 9.604266812816310544e-04
2.814814814814814667e+02 9.598440533827968342e-04
2.825825825825825746e+02 9.592609849661100580e-04
2.836836836836836824e+02 9.586775022245244563e-04
2.847847847847847902e+02 9.580936313509932174e-04
2.858858858858858980e+02 9.575093985384697465e-04
2.869869869869870058e+02 9.569248299799074488e-04
2.880880880880880568e+02 9.563399518682595126e-04
2.891891891891891646e+02 9.557547903964798853e-04
2.902902902902902724e+02 9.551693717575213214e-04
2.913913913913913802e+02 9.545837221443375514e-04
2.924924924924924881e+02 9.539978677498818721e-04
2.935935935935935959e+02 9.534118347671074719e-04
2.946946946946947037e+02 9.528256493889681895e-04
2.957957957957958115e+02 9.522393378084169965e-04
2.968968968968969193e+02 9.516529262184075149e-04
2.979979979979980271e+02 9.510664408118928246e-04
2.990990990990991349e+02 9.504799077818267645e-04
3.002002002002001859e+02 9.498933533211624146e-04
3.013013013013012937e+02 9.493068036228532883e-04
3.024024024024024015e+02 9.487202848798525741e-04
3.035035035035035094e+02 9.481338232851138940e-04
3.046046046046046172e+02 9.475474450315904363e-04
3.057057057057057250e+02 9.469611763122358231e-04
3.068068068068068328e+02 9.463750433200031342e-04
3.079079079079078838e+02 9.457890722478458833e-04
3.090090090090089916e+02 9.452032892887176924e-04
3.101101101101100994e+02 9.446177206355716414e-04
3.112112112112112072e+02 9.440323924813611356e-04
3.123123123123123150e+02 9.434473310190396884e-04
3.134134134134134229e+02 9.428625624415605967e-04
3.145145145145145307e+02 9.422781129418773740e-04
3.156156156156156385e+02 9.416940087129432087e-04
3.167167167167167463e+02 9.411102759477116145e-04
3.178178178178178541e+02 9.405269408391359965e-04
3.189189189189189051e+02 9.399440295801695430e-04
3.200200200200200129e+02 9.393615683637659844e-04
3.211211211211211207e+02 9.387795833828784008e-04
3.222222222222222285e+02 9.381981008304601972e-04
3.233233233233233364e+02 9.376171468994648874e-04
3.244244244244244442e+02 9.370367477828459848e-04
3.255255255255255520e+02 9.364569296735564610e-04
3.266266266266266030e+02 9.358777187645500465e-04
3.277277277277277108e+02 9.352991412487800379e-04
3.288288288288288186e+02 9.347212233191997321e-04
3.299299299299299264e+02 9.341439911687626427e-04
3.310310310310310342e+02 9.335674709904219579e-04
3.321321321321321420e+02 9.329916889771314083e-04
3.332332332332332498e+02 9.324166713218440738e-04
3.343343343343343577e+02 9.318424442175133595e-04
3.354354354354354655e+02 9.312690338570926707e-04
3.365365365365365733e+02 9.306964664335356293e-04
3.376376376376376811e+02 9.301247681397953153e-04
3.387387387387387321e+02 9.295539651688253507e-04
3.398398398398398399e+02 9.289840837135789238e-04
3.409409409409409477e+02 9.284151499670094398e-04
3.420420420420420555e+02 9.278471901220703040e-04
3.431431431431431633e+02 9.272802303717150299e-04
3.442442442442442143e+02 9.267142969088969142e-04
3.453453453453453221e+02 9.261494159265692538e-04
3.464464464464464299e+02 9.255856136176855622e-04
3.475475475475475378e+02 9.250229161751991362e-04
3.486486486486486456e+02 9.244613497920633810e-04
3.497497497497497534e+02 9.239009406612317017e-04
3.508508508508508612e+02 9.233417149756576120e-04
3.519519519519519690e+02 9.227836989282941918e-04
3.530530530530530768e+02 9.222269187120950631e-04
3.541541541541541847e+02 9.216714005200135227e-04
3.552552552552552925e+02 9.211171705450030842e-04
3.563563563563564003e+02 9.205642549800168275e-04
3.574574574574574513e+02 9.200126800180083745e-04
3.585585585585585591e+02 9.194624718519312390e-04
3.596596596596596669e+02 9.189136566747385009e-04
3.607607607607607747e+02 9.183662606793836737e-04
3.618618618618618825e+02 9.178203100588201626e-04
3.629629629629629335e+02 9.172758310060013728e-04
3.640640640640640413e+02 9.167328497138806011e-04
3.651651651651651491e+02 9.161913923754113611e-04
3.662662662662662569e+02 9.156514851835468411e-04
3.673673673673673647e+02 9.151131543312405548e-04
3.684684684684684726e+02 9.145764260114459072e-04
3.695695695695695804e+02 9.140413264171163036e-04
3.706706706706706882e+02 9.135078817412049324e-04
3.717717717717717960e+02 9.129761181766654155e-04
3.728728728728729038e+02 9.124460619164510497e-04
3.739739739739740116e+02 9.119177391535152402e-04
3.750750750750751195e+02 9.113911760808112838e-04
3.761761761761761704e+02 9.108663988912925856e-04
3.772772772772772782e+02 9.103434337779126593e-04
3.783783783783783861e+02 9.098223069336246931e-04
3.794794794794794939e+02 9.093030445513822007e-04
3.805805805805806017e+02 9.087856728241384789e-04
3.816816816816816527e+02 9.082702179448471497e-04
3.827827827827827605e+02 9.077567061064612929e-04
3.838838838838838683e+02 9.072451635019344223e-04
3.849849849849849761e+02 9.067356163242200513e-04
3.860860860860860839e+02 9.062280907662712600e-04
3.871871871871871917e+02 9.057226130210416703e-04
3.882882882882882996e+02 9.052192092814846875e-04
3.893893893893894074e+02 9.047179057405534998e-04
3.904904904904905152e+02 9.042187285912016209e-04
3.915915915915916230e+02 9.037217040263823475e-04
3.926926926926927308e+02 9.032268582390491933e-04
3.937937937937938386e+02 9.027342174221556718e-04
3.948948948948949464e+02 9.022438077686547545e-04
3.959959959959959974e+02 9.017556554715001720e-04
3.970970970970971052e+02 9.012697867236451124e-04
3.981981981981982130e+02 9.007862277180429811e-04
3.992992992992993209e+02 9.003050046476472916e-04
4.004004004004003718e+02 8.998261392363262993e-04
4.015015015015014797e+02 8.993494354098811351e-04
4.026026026026025875e+02 8.988743856547476386e-04
4.037037037037036953e+02 8.984004585058594098e-04
4.048048048048048031e+02 8.979271224981493979e-04
4.059059059059059109e+02 8.974538461665513113e-04
4.070070070070070187e+02 8.969800980459978826e-04
4.081081081081081265e+02 8.965053466714229284e-04
4.092092092092092344e+02 8.960290605777593981e-04
4.103103103103103422e+02 8.955507082999406747e-04
4.114114114114114500e+02 8.950697583729000329e-04
4.125125125125125578e+02 8.945856793315706389e-04
4.136136136136136656e+02 8.940979397108858757e-04
4.147147147147147166e+02 8.936060080457791264e-04
4.158158158158158244e+02 8.931093528711835572e-04
4.169169169169169322e+02 8.926074427220323342e-04
4.180180180180180400e+02 8.920997461332588405e-04
4.191191191191190910e+02 8.915857316397964591e-04
4.202202202202201988e+02 8.910648677765783563e-04
4.213213213213213066e+02 8.905366230785378067e-04
4.224224224224224145e+02 8.900004660806081934e-04
4.235235235235235223e+02 8.894558653177225740e-04
4.246246246246246301e+02 8.889022893248144401e-04
4.257257257257257379e+02 8.883392066368171747e-04
4.268268268268268457e+02 8.877660857886636187e-04
4.279279279279279535e+02 8.871823953152873721e-04
4.290290290290290613e+02 8.865876037516218179e-04
4.301301301301301692e+02 8.859811796325999054e-04
4.312312312312312770e+02 8.853625914931552345e-04
4.323323323323323848e+02 8.847313078682207546e-04
4.334334334334334358e+02 8.840867972927301741e-04
4.345345345345345436e+02 8.834285283016163337e-04
4.356356356356356514e+02 8.827559694298128335e-04
4.367367367367367592e+02 8.820685892122528396e-04
4.378378378378378102e+02 8.813658561838694097e-04
4.389389389389389180e+02 8.806472388795961439e-04
4.400400400400400258e+02 8.799122058343662083e-04
4.411411411411411336e+02 8.791602255831129859e-04
4.422422422422422414e+02 8.783907666607694261e-04
4.433433433433433493e+02 8.776032976022692372e-04
4.444444444444444571e+02 8.767972869425454769e-04
4.455455455455455649e+02 8.759722032165314200e-04
4.466466466466466727e+02 8.751275149591603410e-04
4.477477477477477805e+02 8.742626907053655146e-04
4.488488488488488883e+02 8.733771989900803237e-04
4.499499499499499962e+02 8.724705083482378262e-04
4.510510510510511040e+02 8.715420873147716220e-04
4.521521521521521549e+02 8.705914044246148772e-04
4.532532532532532628e+02 8.696179282127006497e-04
4.543543543543543706e+02 8.686211272139624309e-04
4.554554554554554784e+02 8.676004699633333870e-04
4.565565565565565862e+02 8.665554249957470095e-04
4.576576576576576940e+02 8.654854608461362477e-04
4.587587587587587450e+02 8.643900460494348100e-04
4.598598598598598528e+02 8.632686491405756456e-04
4.609609609609609606e+02 8.621207386544920293e-04
4.620620620620620684e+02 8.609457831261174525e-04
4.631631631631631763e+02 8.597432510903848645e-04
4.642642642642642841e+02 8.585126110822279737e-04
4.653653653653653919e+02 8.572533316365797294e-04
4.664664664664664997e+02 8.559648812883735147e-04
4.675675675675676075e+02 8.546467285725426041e-04
4.686686686686686585e+02 8.532983420240204892e-04
4.697697697697697663e+02 8.519191901777401193e-04
4.708708708708708741e+02 8.505087415686347690e-04
4.719719719719719819e+02 8.490664647316380383e-04
4.730730730730730897e+02 8.475918282016828764e-04
4.741741741741741976e+02 8.460843005137027749e-04
4.752752752752753054e+02 8.445433502026308999e-04
4.763763763763764132e+02 8.429684458034006345e-04
4.774774774774774642e+02 8.413590558509453617e-04
4.785785785785785720e+02 8.397146488801979225e-04
4.796796796796796798e+02 8.380346934260920252e-04
4.807807807807807876e+02 8.363186580235607275e-04
4.818818818818818954e+02 8.345660112075374126e-04
4.829829829829830032e+02 8.327762215129552465e-04
4.840840840840841111e+02 8.309487574747476124e-04
4.851851851851852189e+02 8.290830876278476765e-04
4.862862862862863267e+02 8.271786805071891470e-04
4.873873873873873777e+02 8.252350046477047564e-04
4.884884884884884855e+02 8.232515285843278879e-04
4.895895895895895933e+02 8.212277208519921413e-04
4.906906906906907011e+02 8.191630499856303576e-04
4.917917917917918089e+02 8.170569845201761366e-04
4.928928928928929167e+02 8.149089929905626445e-04
4.939939939939940245e+02 8.127185439317231560e-04
4.950950950950951324e+02 8.104851058785909456e-04
4.961961961961961833e+02 8.082081473660995049e-04
4.972972972972972912e+02 8.058871369291817832e-04
4.983983983983983990e+02 8.035215431027711635e-04
4.994994994994995068e+02 8.011108344218010290e-04
5.006006006006006146e+02 7.986545180889230953e-04
5.017017017017017224e+02 7.961528261474934637e-04
5.028028028028028302e+02 7.936066343867746427e-04
5.039039039039039380e+02 7.910168409731803798e-04
5.050050050050050459e+02 7.883843440731249643e-04
5.061061061061060968e+02 7.857100418530225776e-04
5.072072072072072046e+02 7.829948324792871837e-04
5.083083083083083125e+02 7.802396141183328554e-04
5.094094094094094203e+02 7.774452849365736653e-04
5.105105105105105281e+02 7.746127431004239030e-04
5.116116116116116359e+02 7.717428867762974242e-04
5.127127127127128006e+02 7.688366141306086270e-04
5.138138138138137947e+02 7.658948233297716924e-04
5.149149149149149025e+02 7.629184125402001509e-04
5.160160160160160103e+02 7.599082799283084005e-04
5.171171171171171181e+02 7.568653236605107307e-04
5.182182182182182260e+02 7.537904419032211058e-04
5.193193193193193338e+02 7.506845328228535985e-04
5.204204204204204416e+02 7.475484945858222813e-04
5.215215215215215494e+02 7.443832253585411186e-04
5.226226226226226572e+02 7.411896233074246167e-04
5.237237237237237650e+02 7.379685865988866314e-04
5.248248248248248728e+02 7.347210133993412355e-04
5.259259259259258670e+02 7.314478018752029352e-04
5.270270270270270885e+02 7.281498501928848274e-04
5.281281281281280826e+02 7.248280565188022859e-04
5.292292292292293041e+02 7.214833190193680823e-04
5.303303303303302982e+02 7.181165358609978072e-04
5.314314314314315197e+02 7.147286052101040153e-04
5.325325325325325139e+02 7.113204252331021887e-04
5.336336336336336217e+02 7.078928940964055328e-04
5.347347347347347295e+02 7.044469099664284455e-04
5.358358358358358373e+02 7.009833710095851080e-04
5.369369369369369451e+02 6.975031753922893759e-04
5.380380380380380529e+02 6.940072212809553220e-04
5.391391391391391608e+02 6.904964068419975612e-04
5.402402402402402686e+02 6.869716302418297322e-04
5.413413413413413764e+02 6.834337896468659079e-04
5.424424424424424842e+02 6.798837832235204862e-04
5.435435435435435920e+02 6.763225091382074313e-04
5.446446446446445862e+02 6.727508655573410327e-04
5.457457457457458077e+02 6.691697506473346041e-04
5.468468468468468018e+02 6.655800625746036278e-04
5.479479479479480233e+02 6.619826995055604416e-04
5.490490490490490174e+02 6.583785596066210697e-04
5.501501501501502389e+02 6.547685410441978502e-04
5.512512512512512330e+02 6.511535419847063735e-04
5.523523523523523409e+02 6.475344605945598450e-04
5.534534534534534487e+02 6.439121950401723374e-04
5.545545545545545565e+02 6.402876434879583569e-04
5.556556556556556643e+02 6.366617041043318680e-04
5.567567567567567721e+02 6.330352750557068347e-04
5.578578578578578799e+02 6.294092545084974382e-04
5.589589589589589878e+02 6.257845406291179680e-04
5.600600600600600956e+02 6.221620315839822800e-04
5.611611611611612034e+02 6.185426255395046636e-04
5.622622622622623112e+02 6.149272206620989747e-04
5.633633633633633053e+02 6.113167151181799364e-04
5.644644644644645268e+02 6.077120070741602121e-04
5.655655655655655210e+02 6.041139946964558258e-04
5.666666666666667425e+02 6.005235761514791156e-04
5.677677677677677366e+02 5.969416496056456720e-04
5.688688688688689581e+02 5.933691132253681583e-04
5.699699699699699522e+02 5.898068651770622733e-04
5.710710710710711737e+02 5.862558036271404635e-04
5.721721721721721678e+02 5.827168267420184278e-04
5.732732732732732757e+02 5.791908326881089379e-04
5.743743743743743835e+02 5.756787196318266086e-04
5.754754754754754913e+02 5.721813857395858377e-04
5.765765765765765991e+02 5.686997291778002643e-04
5.776776776776777069e+02 5.652346481128842862e-04
5.787787787787788147e+02 5.617870407112517594e-04
5.798798798798799226e+02 5.583578051393169733e-04
5.809809809809810304e+02 5.549478395634938922e-04
5.820820820820820245e+02 5.515580421501971309e-04
5.831831831831832460e+02 5.481893110658397862e-04
5.842842842842842401e+02 5.448425444768371234e-04
5.853853853853854616e+02 5.415186405496018058e-04
5.864864864864864558e+02 5.382184974505495323e-04
5.875875875875876773e+02 5.349430133460930745e-04
5.886886886886886714e+02 5.316930864026478062e-04
5.897897897897898929e+02 5.284696147866262822e-04
5.908908908908908870e+02 5.252734966644443098e-04
5.919919919919919948e+02 5.221056302025147691e-04
5.930930930930931027e+02 5.189669135672520580e-04
5.941941941941942105e+02 5.158582449250703576e-04
5.952952952952953183e+02 5.127805224423838491e-04
5.963963963963964261e+02 5.097346442856063881e-04
5.974974974974975339e+02 5.067215086211522643e-04
5.985985985985986417e+02 5.037420136154355504e-04
5.996996996996997495e+02 5.007970574348704273e-04
6.008008008008007437e+02 4.978874898177872675e-04
6.019019019019019652e+02 4.950137054487818407e-04
6.030030030030029593e+02 4.921758496834886852e-04
6.041041041041041808e+02 4.893740653237155062e-04
6.052052052052051749e+02 4.866084951712720146e-04
6.063063063063063964e+02 4.838792820279659698e-04
6.074074074074073906e+02 4.811865686956069742e-04
6.085085085085086121e+02 4.785304979760027872e-04
6.096096096096096062e+02 4.759112126709631740e-04
6.107107107107107140e+02 4.733288555822958940e-04
6.118118118118118218e+02 4.707835695118101700e-04
6.129129129129129296e+02 4.682754972613145748e-04
6.140140140140140375e+02 4.658047816326178433e-04
6.151151151151151453e+02 4.633715654275286024e-04
6.162162162162162531e+02 4.609759914478556955e-04
6.173173173173173609e+02 4.586182024954076953e-04
6.184184184184184687e+02 4.562983413719934995e-04
6.195195195195194628e+02 4.540165508794218431e-04
6.206206206206206843e+02 4.517729738195008652e-04
6.217217217217216785e+02 4.495677529940401138e-04
6.228228228228229000e+02 4.474010312048474569e-04
6.239239239239238941e+02 4.452729512537324428e-04
6.250250250250251156e+02 4.431836559425029933e-04
6.261261261261261097e+02 4.411332880729686027e-04
6.272272272272273312e+02 4.391219904469371386e-04
6.283283283283283254e+02 4.371499058662181494e-04
6.294294294294294332e+02 4.352171771326196655e-04
6.305305305305305410e+02 4.333239470479507472e-04
6.316316316316316488e+02 4.314703584140200756e-04
6.327327327327327566e+02 4.296565540326361689e-04
6.338338338338338644e+02 4.278826767056079249e-04
6.349349349349349723e+02 4.261488692347440246e-04
6.360360360360360801e+02 4.244552744218530946e-04
6.371371371371371879e+02 4.228020350687439243e-04
6.382382382382381820e+02 4.211892939772254115e-04
6.393393393393394035e+02 4.196171939491056949e-04
6.404404404404403977e+02 4.180858777861941604e-04
6.415415415415416192e+02 4.165954882902988383e-04
6.426426426426426133e+02 4.151461682632290599e-04
6.437437437437438348e+02 4.137380605067930727e-04
6.448448448448448289e+02 4.123713078228000996e-04
6.459459459459460504e+02 4.110460530130581711e-04
6.470470470470470445e+02 4.097624388793766185e-04
6.481481481481481524e+02 4.085206082235637434e-04
6.492492492492492602e+02 4.073207038474284435e-04
6.503503503503503680e+02 4.061628685527793998e-04
6.514514514514514758e+02 4.050472451414252931e-04
6.525525525525525836e+02 4.039739764151748587e-04
6.536536536536536914e+02 4.029432051758367233e-04
6.547547547547547993e+02 4.019550742252196761e-04
6.558558558558559071e+02 4.010097263651324524e-04
6.569569569569569012e+02 4.001073043973837873e-04
6.580580580580581227e+02 3.992479511237821449e-04
6.591591591591591168e+02 3.984318093461365856e-04
6.602602602602603383e+02 3.976590218662554650e-04
6.613613613613613325e+02 3.969297314859478436e-04
6.624624624624625540e+02 3.962440810070220771e-04
6.635635635635635481e+02 3.956022132312872800e-04
6.646646646646647696e+02 3.950042709605516996e-04
6.657657657657657637e+02 3.944503969966244505e-04
6.668668668668668715e+02 3.939407341413139968e-04
6.679679679679679793e+02 3.934754251964291279e-04
6.690690690690690872e+02 3.930546129637785247e-04
6.701701701701701950e+02 3.926784402451709765e-04
6.712712712712713028e+02 3.923470498424151643e-04
6.723723723723724106e+02 3.920605845573196064e-04
6.734734734734735184e+02 3.918191871916932548e-04
6.745745745745746262e+02 3.916230005473446819e-04
6.756756756756756204e+02 3.914721674260828398e-04
6.767767767767768419e+02 3.913668306297160299e-04
6.778778778778778360e+02 3.913071329600532585e-04
6.789789789789790575e+02 3.912932172189031521e-04
6.800800800800800516e+02 3.913252262080744461e-04
6.811811811811812731e+02 3.914033027293757671e-04
6.822822822822822673e+02 3.915275895846159586e-04
6.833833833833834888e+02 3.916982295756035932e-04
6.844844844844844829e+02 3.919153655041474060e-04
6.855855855855855907e+02 3.921791401720561322e-04
6.866866866866866985e+02 3.924896963811385069e-04
6.877877877877878063e+02 3.928471769332032653e-04
6.888888888888889142e+02 3.932517246300590882e-04
6.899899899899900220e+02 3.937034822735146025e-04
6.910910910910911298e+02 3.942025926653785974e-04
6.921921921921922376e+02 3.947491986074596997e-04
6.932932932932933454e+02 3.953434429015666445e-04
6.943943943943943395e+02 3.959854683495082754e-04
6.954954954954955610e+02 3.966754177530932733e-04
6.965965965965965552e+02 3.974134339141301023e-04
6.976976976976977767e+02 3.981996596344277686e-04
6.987987987987987708e+02 3.990342377157947364e-04
6.998998998998999923e+02 3.999173109600400659e-04
7.010010010010009864e+02 4.008489205943591887e-04
7.021021021021022079e+02 4.018285734619102441e-04
7.032032032032032021e+02 4.028556012912181826e-04
7.043043043043043099e+02 4.039293357092340405e-04
7.054054054054054177e+02 4.050491083429082033e-04
7.065065065065065255e+02 4.062142508191914905e-04
7.076076076076076333e+02 4.074240947650345046e-04
7.087087087087087411e+02 4.086779718073878481e-04
7.098098098098098490e+02 4.099752135732023404e-04
7.109109109109109568e+02 4.113151516894284756e-04
7.120120120120120646e+02 4.126971177830169647e-04
7.131131131131131724e+02 4.141204434809185185e-04
7.142142142142142802e+02 4.155844604100838481e-04
7.153153153153153880e+02 4.170885001974634475e-04
7.164164164164164958e+02 4.186318944700080820e-04
7.175175175175174900e+02 4.202139748546682456e-04
7.186186186186185978e+02 4.218340729783948660e-04
7.197197197197197056e+02 4.234915204681386001e-04
7.208208208208208134e+02 4.251856489508499962e-04
7.219219219219219212e+02 4.269157900534796025e-04
7.230230230230230291e+02 4.286812754029783470e-04
7.241241241241241369e+02 4.304814366262967235e-04
7.252252252252252447e+02 4.323156053503853890e-04
7.263263263263263525e+02 4.341831132021950544e-04
7.274274274274274603e+02 4.360832918086763221e-04
7.285285285285285681e+02 4.380154727967799574e-04
7.296296296296296759e+02 4.399789877934565086e-04
7.307307307307307838e+02 4.419731684256567408e-04
7.318318318318318916e+02 4.439973463203312565e-04
7.329329329329329994e+02 4.460508531044307667e-04
7.340340340340341072e+02 4.481330204049057656e-04
7.351351351351352150e+02 4.502431798487071808e-04
7.362362362362362092e+02 4.523806630627852897e-04
7.373373373373373170e+02 4.545448016740911827e-04
7.384384384384384248e+02 4.567349273095753538e-04
7.395395395395395326e+02 4.589503715961884599e-04
7.406406406406406404e+02 4.611904661608812119e-04
7.417417417417417482e+02 4.634545426306041580e-04
7.428428428428428560e+02 4.657419326323080635e-04
7.439439439439439639e+02 4.680519677929434767e-04
7.450450450450450717e+02 4.703839797394612169e-04
7.461461461461461795e+02 4.727373000988118325e-04
7.472472472472472873e+02 4.751112604979459801e-04
7.483483483483483951e+02 4.775051925638143708e-04
7.494494494494495029e+02 4.799184279233677155e-04
7.505505505505506108e+02 4.823502982035565083e-04
7.516516516516517186e+02 4.848001350313316227e-04
7.527527527527528264e+02 4.872672700336434987e-04
7.538538538538539342e+02 4.897510348374429015e-04
7.549549549549549283e+02 4.922507610696804335e-04
7.560560560560560361e+02 4.947657803573069684e-04
7.571571571571571440e+02 4.972954243272730002e-04
7.582582582582582518e+02 4.998390246065292399e-04
7.593593593593593596e+02 5.023959128220263984e-04
7.604604604604604674e+02 5.049654206007149699e-04
7.615615615615615752e+02 5.075468795695457737e-04
7.626626626626626830e+02 5.101396213554694123e-04
7.637637637637637908e+02 5.127429775854365967e-04
7.648648648648648987e+02 5.153562798863978211e-04
7.659659659659660065e+02 5.179788598853039047e-04
7.670670670670671143e+02 5.206100492091055585e-04
7.681681681681682221e+02 5.232491794847532766e-04
7.692692692692693299e+02 5.258955823391978784e-04
7.703703703703704377e+02 5.285485893993899665e-04
7.714714714714715456e+02 5.312075322922801433e-04
7.725725725725726534e+02 5.338717426448191198e-04
7.736736736736736475e+02 5.365405520839571733e-04
7.747747747747747553e+02 5.392132922366457736e-04
7.758758758758758631e+02 5.418892947298350896e-04
7.769769769769769709e+02 5.445678911904758323e-04
7.780780780780780788e+02 5.472484132455188209e-04
7.791791791791791866e+02 5.499301925219144413e-04
7.802802802802802944e+02 5.526125606466136212e-04
7.813813813813814022e+02 5.552948492465667463e-04
7.824824824824825100e+02 5.579763899487246359e-04
7.835835835835836178e+02 5.606565143800380010e-04
7.846846846846847257e+02 5.633345541674575525e-04
7.857857857857858335e+02 5.660098409379336762e-04
7.868868868868869413e+02 5.686817063184172998e-04
7.879879879879880491e+02 5.713494819358590259e-04
7.890890890890891569e+02 5.740124994172093485e-04
7.901901901901902647e+02 5.766700903894190870e-04
7.912912912912913725e+02 5.793215864794390609e-04
7.923923923923923667e+02 5.819663193142193304e-04
7.934934934934934745e+02 5.846036205207113656e-04
7.945945945945945823e+02 5.872328217258653352e-04
7.956956956956956901e+02 5.898532545566319502e-04
7.967967967967967979e+02 5.924642506399620300e-04
7.978978978978979058e+02 5.950651416028061771e-04
7.989989989989990136e+02 5.976552590721149940e-04
8.001001001001001214e+02 6.002339347745211731e-04
8.012012012012012292e+02 6.028006722886819881e-04
8.023023023023023370e+02 6.053554996210386806e-04
8.034034034034034448e+02 6.078985444601810954e-04
8.045045045045045526e+02 6.104299344946988604e-04
8.056056056056056605e+02 6.129497974131820374e-04
8.067067067067067683e+02 6.154582609042202543e-04
8.078078078078078761e+02 6.179554526564036811e-04
8.089089089089089839e+02 6.204415003583218374e-04
8.100100100100100917e+02 6.229165316985647849e-04
8.111111111111110858e+02 6.253806743657220430e-04
8.122122122122121937e+02 6.278340560483841072e-04
8.133133133133133015e+02 6.302768044351402801e-04
8.144144144144144093e+02 6.327090472145807318e-04
8.155155155155155171e+02 6.351309120752949818e-04
8.166166166166166249e+02 6.375425267058732002e-04
8.177177177177177327e+02 6.399440187949049065e-04
8.188188188188188406e+02 6.423355160309803793e-04
8.199199199199199484e+02 6.447171461026889212e-04
8.210210210210210562e+02 6.470890366986209192e-04
8.221221221221221640e+02 6.494513155073658927e-04
8.232232232232232718e+02 6.518041102175137951e-04
8.243243243243243796e+02 6.541475485176543626e-04
8.254254254254254874e+02 6.564817580963775486e-04
8.265265265265265953e+02 6.588068666422733062e-04
8.276276276276277031e+02 6.611230018439312635e-04
8.287287287287288109e+02 6.634302913899414820e-04
8.298298298298298050e+02 6.657288629688933729e-04
8.309309309309309128e+02 6.680188442693773231e-04
8.320320320320320207e+02 6.703003629799830689e-04
8.331331331331331285e+02 6.725735467893002384e-04
8.342342342342342363e+02 6.748385233859188932e-04
8.353353353353353441e+02 6.770954204584286613e-04
8.364364364364364519e+02 6.793443656954197126e-04
8.375375375375375597e+02 6.815854867854815669e-04
8.386386386386386675e+02 6.838189114172042856e-04
8.397397397397397754e+02 6.860447672791774969e-04
8.408408408408408832e+02 6.882631820599913706e-04
